Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name,transaction_datetime
03/06/2025,12:03,914784083.0,-2294.3025000000007,-30.39,,JustEat,2025-03-06 12:03:00
03/06/2025,12:04,167826754.0,-989.3698500000008,-54.64,,Coop Local,2025-03-06 12:04:00
03/06/2025,12:04,975535052.0,3854.88224975093,-20.03,,Hobbycraft,2025-03-06 12:04:00
03/06/2025,12:05,674608984.0,1144.5525755064698,-133.0,,Dorothy Perkins,2025-03-06 12:05:00
03/06/2025,12:06,814404385.0,1723.0085000000045,-28.19,,Deliveroo,2025-03-06 12:06:00
03/06/2025,12:06,596130553.0,5218.759873717417,-69.05,,Coop Local,2025-03-06 12:06:00
03/06/2025,12:09,534823079.0,2344.386549522355,-62.98,,Umbro,2025-03-06 12:09:00
03/06/2025,12:11,345270596.0,370.6192931607322,-71.23,,Topshop,2025-03-06 12:11:00
03/06/2025,12:13,345535071.0,3276.558151794026,-10.0,,Umbro,2025-03-06 12:13:00
03/06/2025,12:17,677667959.0,-642.1217816393375,-37.39,,Deliveroo,2025-03-06 12:17:00
03/06/2025,12:18,164341773.0,5197.968115632731,-17.03,,JustEat,2025-03-06 12:18:00
03/06/2025,12:18,963282046.0,1950.015653780174,-213.5,,Next,2025-03-06 12:18:00
03/06/2025,12:19,564343364.0,917.3635079668718,-19.99,,Hobby Lobby,2025-03-06 12:19:00
03/06/2025,12:19,829906314.0,387.0510853038678,-85.88,,Dorothy Perkins,2025-03-06 12:19:00
03/06/2025,12:21,475193725.0,1712.092403864335,-1.99,,Hobbycraft,2025-03-06 12:21:00
03/06/2025,12:26,215582678.0,-1475.804230555571,-36.12,,JustEat,2025-03-06 12:26:00
03/06/2025,12:28,397633952.0,609.9495808263136,-109.98,,Reebok,2025-03-06 12:28:00
03/06/2025,12:30,126520477.0,636.720149999999,-17.98,,Hobby Lobby,2025-03-06 12:30:00
03/06/2025,12:30,860843460.0,1646.3055000000018,-17.97,,Daunt Books,2025-03-06 12:30:00
03/06/2025,12:32,382778395.0,3946.880808866561,-42.95,,Daunt Books,2025-03-06 12:32:00
03/06/2025,12:35,119848911.0,160.0408122200024,-208.5,,Dorothy Perkins,2025-03-06 12:35:00
03/06/2025,12:36,297051632.0,680.4102733362,-149.97,,Hobbycraft,2025-03-06 12:36:00
03/06/2025,12:36,904869298.0,7540.408526196938,-15.98,,Daunt Books,2025-03-06 12:36:00
03/06/2025,12:39,863367862.0,5314.845983333759,-53.89,,River Island,2025-03-06 12:39:00
03/06/2025,12:40,674608984.0,984.9805755064698,-159.57,,Next,2025-03-06 12:40:00
03/06/2025,12:41,945182619.0,-70.86407853379148,-33.09,,Deliveroo,2025-03-06 12:41:00
03/06/2025,12:42,673238810.0,9052.970843130286,-16.21,,Matalan,2025-03-06 12:42:00
03/06/2025,12:43,352666811.0,7929.362875117496,-22.19,,Coop Local,2025-03-06 12:43:00
03/06/2025,12:43,829906314.0,304.9260853038678,-82.12,,Next,2025-03-06 12:43:00
03/06/2025,12:45,621542680.0,4059.3537608292177,-141.97,,Umbro,2025-03-06 12:45:00
03/06/2025,12:46,561680093.0,1303.0189947571323,-96.14,,Sainsbury,2025-03-06 12:46:00
03/06/2025,12:46,246226965.0,-1088.1673798611764,-50.43,,Coop Local,2025-03-06 12:46:00
03/06/2025,12:46,345270596.0,329.74429316073224,-40.88,,Topshop,2025-03-06 12:46:00
03/06/2025,12:51,963282046.0,1731.015653780174,-219.0,,Next,2025-03-06 12:51:00
03/06/2025,12:54,119848911.0,31.040812220002408,-129.0,,Next,2025-03-06 12:54:00
03/06/2025,12:56,745642091.0,1605.5869931102193,-6.8,,Coffee Republic,2025-03-06 12:56:00
03/06/2025,12:56,687942160.0,774.8380345615235,-34.96,,Daunt Books,2025-03-06 12:56:00
03/06/2025,12:56,531504751.0,1180.6312003242456,-47.03,,Coop Local,2025-03-06 12:56:00
03/06/2025,12:57,776899595.0,776.4417465918375,-44.95,,Wool,2025-03-06 12:57:00
03/06/2025,13:00,400856284.0,1208.4830733937158,-30.32,,Umbro,2025-03-06 13:00:00
03/06/2025,13:04,372579561.0,143.65300905476772,-26.15,,Coop Local,2025-03-06 13:04:00
03/06/2025,13:04,806158699.0,336.48593725660635,-26.69,,Coop Local,2025-03-06 13:04:00
03/06/2025,13:06,345270596.0,245.38429316073223,-84.36,,Next,2025-03-06 13:06:00
03/06/2025,13:11,186972864.0,1123.3124999999998,-32.5,,Coop Local,2025-03-06 13:11:00
03/06/2025,13:11,651515518.0,2110.806950000007,-137.0,,Matalan,2025-03-06 13:11:00
03/06/2025,13:11,956862005.0,6768.577807141307,-128.63,,Sports Direct,2025-03-06 13:11:00
03/06/2025,13:12,584553451.0,181.0549499999996,-48.44,,Coop Local,2025-03-06 13:12:00
03/06/2025,13:12,284732520.0,559.4638999999996,-218.4,,Dorothy Perkins,2025-03-06 13:12:00
03/06/2025,13:13,963900824.0,5313.216963090826,-90.3,,Dorothy Perkins,2025-03-06 13:13:00
03/06/2025,13:13,158877803.0,1263.7986174067587,-6.8,,The View,2025-03-06 13:13:00
03/06/2025,13:18,114686082.0,42.56310000000045,-24.24,,JustEat,2025-03-06 13:18:00
03/06/2025,13:18,863367862.0,5162.94598333376,-151.9,,Next,2025-03-06 13:18:00
03/06/2025,13:19,129677204.0,758.485580309916,-50.98,,Umbro,2025-03-06 13:19:00
03/06/2025,13:19,219585557.0,1963.423990000001,-13.0,,Hobby Lobby,2025-03-06 13:19:00
03/06/2025,13:19,652856294.0,-2339.287149999999,-22.54,,Coop Local,2025-03-06 13:19:00
03/06/2025,13:24,701627510.0,-1116.028569338799,-25.63,,Coop Local,2025-03-06 13:24:00
03/06/2025,13:26,534823079.0,2328.406549522355,-15.98,,Daunt Books,2025-03-06 13:26:00
03/06/2025,13:30,973188679.0,-492.7545500000002,-74.97,,Umbro,2025-03-06 13:30:00
03/06/2025,13:31,454527149.0,2410.8963951383657,-34.1,,Coop Local,2025-03-06 13:31:00
03/06/2025,13:32,324287025.0,1635.397799999999,-40.46,,Coop Local,2025-03-06 13:32:00
03/06/2025,13:39,676056571.0,1748.5860425039004,-149.99,,Sports Direct,2025-03-06 13:39:00
03/06/2025,13:40,937850922.0,102.68079745780082,-132.82,,Coop Local,2025-03-06 13:40:00
03/06/2025,13:43,651515518.0,1996.306950000007,-114.5,,TK Maxx,2025-03-06 13:43:00
03/06/2025,13:45,764682239.0,387.3953503828005,-1.65,,Sainsbury,2025-03-06 13:45:00
03/06/2025,13:46,390487708.0,878.137100000007,-101.84,,Coop Local,2025-03-06 13:46:00
03/06/2025,13:50,345270596.0,179.78929316073223,-65.59,,Next,2025-03-06 13:50:00
03/06/2025,13:54,924174153.0,-828.153015523284,-217.5,,Dorothy Perkins,2025-03-06 13:54:00
03/06/2025,13:54,340335840.0,5083.290278813405,-49.99,,A Life on Canvas,2025-03-06 13:54:00
03/06/2025,13:56,295413553.0,5136.544173325885,-65.72,,Coop Local,2025-03-06 13:56:00
03/06/2025,13:57,284732520.0,289.26389999999964,-270.2,,Next,2025-03-06 13:57:00
03/06/2025,14:02,462596616.0,1394.473699999999,-96.88,,Coop Local,2025-03-06 14:02:00
03/06/2025,14:11,829906314.0,247.1760853038678,-57.75,,Next,2025-03-06 14:11:00
03/06/2025,14:13,674608984.0,821.8945755064698,-163.09,,Next,2025-03-06 14:13:00
03/06/2025,14:14,219585557.0,1754.8239900000012,-208.6,,River Island,2025-03-06 14:14:00
03/06/2025,14:17,323360406.0,1308.3082499999996,-56.92,,Daunt Books,2025-03-06 14:17:00
03/06/2025,14:18,651515518.0,1835.306950000007,-161.0,,TK Maxx,2025-03-06 14:18:00
03/06/2025,14:21,432603176.0,2156.5282158957125,-91.98,,Umbro,2025-03-06 14:21:00
03/06/2025,14:27,862172352.0,4010.070819786301,-5.5,,Hobby Lobby,2025-03-06 14:27:00
03/06/2025,14:29,924174153.0,-991.653015523284,-163.5,,Next,2025-03-06 14:29:00
03/06/2025,14:31,674608984.0,593.7365755064698,-228.16,,Topshop,2025-03-06 14:31:00
03/06/2025,14:37,651515518.0,1783.306950000007,-52.0,,TK Maxx,2025-03-06 14:37:00
03/06/2025,14:46,482037432.0,3029.6086602073915,-62.98,,Umbro,2025-03-06 14:46:00
03/06/2025,14:47,829906314.0,130.1760853038678,-117.0,,Topshop,2025-03-06 14:47:00
03/06/2025,14:50,219585557.0,1649.8239900000012,-105.0,,River Island,2025-03-06 14:50:00
03/06/2025,14:51,157118728.0,1966.719001679174,-69.5,,Dorothy Perkins,2025-03-06 14:51:00
03/06/2025,14:52,492544253.0,2932.772102763709,-121.99,,JD Sports,2025-03-06 14:52:00
03/06/2025,14:56,924174153.0,-1104.153015523284,-112.5,,Next,2025-03-06 14:56:00
03/06/2025,14:57,963282046.0,1646.015653780174,-85.0,,Next,2025-03-06 14:57:00
03/06/2025,14:58,638508173.0,3926.408944416784,-50.08,,Hobbycraft,2025-03-06 14:58:00
03/06/2025,15:02,345270596.0,114.17929316073224,-65.61,,Next,2025-03-06 15:02:00
03/06/2025,15:04,651515518.0,1653.806950000007,-129.5,,TK Maxx,2025-03-06 15:04:00
03/06/2025,15:04,451924639.0,3970.75298980315,-100.09,,Sports Direct,2025-03-06 15:04:00
03/06/2025,15:11,157118728.0,1743.219001679174,-223.5,,Next,2025-03-06 15:11:00
03/06/2025,15:14,526566398.0,1936.0105999999992,-73.2,,Sainsbury,2025-03-06 15:14:00
03/06/2025,15:16,538329511.0,1205.7069456714662,-76.93,,Hobby Lobby,2025-03-06 15:16:00
03/06/2025,15:18,963282046.0,1455.015653780174,-191.0,,Topshop,2025-03-06 15:18:00
03/06/2025,15:20,732968226.0,940.2953999999996,-42.52,,Coop Local,2025-03-06 15:20:00
03/06/2025,15:23,345270596.0,-0.1807068392677706,-114.36,,Next,2025-03-06 15:23:00
03/06/2025,15:23,406523589.0,245.7681645244666,-9.99,,Umbro,2025-03-06 15:23:00
03/06/2025,15:30,219585557.0,1448.9239900000011,-200.9,,Next,2025-03-06 15:30:00
03/06/2025,15:30,651515518.0,1482.806950000007,-171.0,,TK Maxx,2025-03-06 15:30:00
03/06/2025,15:32,157118728.0,1576.719001679174,-166.5,,Next,2025-03-06 15:32:00
03/06/2025,15:35,403536848.0,3463.17557068958,-5.35,,Lloyds Pharmacy,2025-03-06 15:35:00
03/06/2025,15:38,814376547.0,747.7239036843227,-29.89,,Coop Local,2025-03-06 15:38:00
03/06/2025,15:42,924174153.0,-1218.153015523284,-114.0,,Dorothy Perkins,2025-03-06 15:42:00
03/06/2025,15:49,140620855.0,-445.1052580803703,-3.99,,Wool,2025-03-06 15:49:00
03/06/2025,15:52,345270596.0,-69.17320683926776,-68.99,,Topshop,2025-03-06 15:52:00
03/06/2025,15:53,991509944.0,2497.805731827031,-17.97,,Daunt Books,2025-03-06 15:53:00
03/06/2025,15:58,651515518.0,1262.306950000007,-220.5,,Matalan,2025-03-06 15:58:00
03/06/2025,15:58,119848911.0,-43.45918777999759,-74.5,,Dorothy Perkins,2025-03-06 15:58:00
03/06/2025,16:00,936741679.0,483.77158674138855,-99.97,,Umbro,2025-03-06 16:00:00
03/06/2025,16:01,284732520.0,24.66389999999967,-264.6,,Next,2025-03-06 16:01:00
03/06/2025,16:01,219585507.0,7212.582145423235,-8.5,,TK Maxx,2025-03-06 16:01:00
03/06/2025,16:05,863367862.0,4964.859983333759,-198.09,,Next,2025-03-06 16:05:00
03/06/2025,16:05,161713662.0,1878.8765,-9.95,,Coop Local,2025-03-06 16:05:00
03/06/2025,16:06,539699725.0,696.3721343908054,-17.56,,Coop Local,2025-03-06 16:06:00
03/06/2025,16:06,157118728.0,1404.719001679174,-172.0,,Topshop,2025-03-06 16:06:00
03/06/2025,16:10,205070322.0,1501.852057584362,-49.98,,Hobby Lobby,2025-03-06 16:10:00
03/06/2025,16:16,963900824.0,5106.016963090826,-207.2,,Next,2025-03-06 16:16:00
03/06/2025,16:18,652147065.0,5472.871805116412,-41.48,,Hobbycraft,2025-03-06 16:18:00
03/06/2025,16:21,822803172.0,70.5853391142112,-37.95,,Daunt Books,2025-03-06 16:21:00
03/06/2025,16:24,863592835.0,3405.25377439088,-16.15,,Deliveroo,2025-03-06 16:24:00
03/06/2025,16:33,119848911.0,-110.4591877799976,-67.0,,Next,2025-03-06 16:33:00
03/06/2025,16:35,234487879.0,1819.1801650971065,-31.97,,Hobbycraft,2025-03-06 16:35:00
03/06/2025,16:37,829906314.0,10.176085303867808,-120.0,,River Island,2025-03-06 16:37:00
03/06/2025,16:37,932409619.0,-593.5592000000004,-104.83,,Sainsbury,2025-03-06 16:37:00
03/06/2025,16:42,274333944.0,4784.364192570619,-132.97,,Coop Local,2025-03-06 16:42:00
03/06/2025,16:42,814376547.0,625.7339036843227,-121.99,,Umbro,2025-03-06 16:42:00
03/06/2025,16:42,476359535.0,728.1307810101671,-28.96,,Daunt Books,2025-03-06 16:42:00
03/06/2025,16:43,380324319.0,1288.3772798612024,-37.9,,Etsy,2025-03-06 16:43:00
03/06/2025,16:44,963900824.0,4786.116963090826,-319.9,,Next,2025-03-06 16:44:00
03/06/2025,16:52,561680093.0,1277.7934947571323,-25.23,,Brilliant Brushes,2025-03-06 16:52:00
03/06/2025,16:52,963282046.0,1400.515653780174,-54.5,,Topshop,2025-03-06 16:52:00
03/06/2025,16:53,236999735.0,2215.000707426099,-40.71,,Sainsbury,2025-03-06 16:53:00
03/06/2025,16:55,119848911.0,-309.4591877799976,-199.0,,Dorothy Perkins,2025-03-06 16:55:00
03/06/2025,16:57,354120489.0,400.40219999999937,-97.93,,Coop Local,2025-03-06 16:57:00
03/06/2025,17:00,463261831.0,2423.826773934812,-24.97,,The Works,2025-03-06 17:00:00
03/06/2025,17:03,776957785.0,2509.937737165,-11.0,,JustEat,2025-03-06 17:03:00
03/06/2025,17:09,814376547.0,598.7739036843227,-26.96,,Daunt Books,2025-03-06 17:09:00
03/06/2025,17:13,734605178.0,198.99329550893677,-65.93,,Coop Local,2025-03-06 17:13:00
03/06/2025,17:14,869211430.0,-223.4088596198738,-18.53,,JustEat,2025-03-06 17:14:00
03/06/2025,17:14,480072132.0,4014.614976539705,-1.38,,Coop Local,2025-03-06 17:14:00
03/06/2025,17:14,205845278.0,-803.5195240371503,-37.87,,Coop Local,2025-03-06 17:14:00
03/06/2025,17:15,309755073.0,3380.3019555098595,-9.98,,Hobby Lobby,2025-03-06 17:15:00
03/06/2025,17:15,674608984.0,478.2785755064698,-115.46,,Dorothy Perkins,2025-03-06 17:15:00
03/06/2025,17:16,164456671.0,179.30379999999948,-109.97,,Craftastic,2025-03-06 17:16:00
03/06/2025,17:16,963900824.0,4723.816963090826,-62.3,,Topshop,2025-03-06 17:16:00
03/06/2025,17:17,692919245.0,6439.305081501261,-15.63,,Boots,2025-03-06 17:17:00
03/06/2025,17:18,119848911.0,-381.9591877799976,-72.5,,Next,2025-03-06 17:18:00
03/06/2025,17:23,620248116.0,1437.0835472611209,-116.25,,TK Maxx,2025-03-06 17:23:00
03/06/2025,17:23,513468437.0,9531.931595135113,-27.35,,Amazon,2025-03-06 17:23:00
03/06/2025,17:26,863367862.0,4832.60198333376,-132.26,,River Island,2025-03-06 17:26:00
03/06/2025,17:27,692098867.0,7547.35034981559,-4.2,,Amazon,2025-03-06 17:27:00
03/06/2025,17:28,351394673.0,7088.0827785696765,-26.24,,Hobbycraft,2025-03-06 17:28:00
03/06/2025,17:28,591158111.0,1213.6671868428048,-25.98,,Umbro,2025-03-06 17:28:00
03/06/2025,17:29,740348731.0,8107.806257575921,-12.05,,Craftastic,2025-03-06 17:29:00
03/06/2025,17:31,963900824.0,4637.016963090826,-86.8,,Topshop,2025-03-06 17:31:00
03/06/2025,17:33,935323345.0,3339.288756468677,-35.0,,Umbro,2025-03-06 17:33:00
03/06/2025,17:33,720803476.0,1523.8422346921682,-4.99,,Blackwell's,2025-03-06 17:33:00
03/06/2025,17:33,916966616.0,975.8388999999996,-22.96,,Daunt Books,2025-03-06 17:33:00
03/06/2025,17:36,131975859.0,1337.3023999999994,-15.98,,Reebok,2025-03-06 17:36:00
03/06/2025,17:36,930228165.0,5988.354692424308,-54.98,,Reebok,2025-03-06 17:36:00
03/06/2025,17:37,710042126.0,7090.611387196049,-25.42,,Umbro,2025-03-06 17:37:00
03/06/2025,17:38,233436437.0,4406.451875802212,-29.99,,Sports Direct,2025-03-06 17:38:00
03/06/2025,17:39,604789281.0,5629.136587447107,-11.98,,Daunt Books,2025-03-06 17:39:00
03/06/2025,17:40,442063475.0,6934.7100285589095,-37.98,,Umbro,2025-03-06 17:40:00
03/06/2025,17:42,855948313.0,3412.2582328911817,-62.98,,Umbro,2025-03-06 17:42:00
03/06/2025,17:42,227427525.0,5474.002832147468,-3.53,,Hobbycraft,2025-03-06 17:42:00
03/06/2025,17:43,633094830.0,7612.640598574569,-51.29,,Umbro,2025-03-06 17:43:00
03/06/2025,17:43,875552922.0,8100.526106118921,-48.7,,Next,2025-03-06 17:43:00
03/06/2025,17:44,522448873.0,826.0718999999992,-16.98,,Daunt Books,2025-03-06 17:44:00
03/06/2025,17:44,901157835.0,1145.9804500000014,-1.99,,A Life on Canvas,2025-03-06 17:44:00
03/06/2025,17:45,978440007.0,2197.1361730951967,-16.49,,Hobbycraft,2025-03-06 17:45:00
03/06/2025,17:45,675080807.0,2758.939862500033,-47.0,,Umbro,2025-03-06 17:45:00
03/06/2025,17:45,692540609.0,747.2143730771238,-31.99,,Umbro,2025-03-06 17:45:00
03/06/2025,17:45,371091145.0,5274.053633695546,-28.95,,Daunt Books,2025-03-06 17:45:00
03/06/2025,17:46,830098871.0,49.64144999999976,-39.92,,Wool,2025-03-06 17:46:00
03/06/2025,17:48,390383151.0,1666.5895485120425,-5.99,,Reebok,2025-03-06 17:48:00
03/06/2025,17:48,963900824.0,4525.016963090826,-112.0,,Next,2025-03-06 17:48:00
03/06/2025,17:48,620248116.0,1351.5835472611209,-85.5,,Matalan,2025-03-06 17:48:00
03/06/2025,17:51,717503234.0,1325.410199999999,-41.48,,Hobby Lobby,2025-03-06 17:51:00
03/06/2025,17:52,631187989.0,7133.682346823381,-76.18,,Reebok,2025-03-06 17:52:00
03/06/2025,17:54,902316336.0,1540.9541455627252,-51.98,,Umbro,2025-03-06 17:54:00
03/06/2025,17:54,285939889.0,4990.862129456357,-0.27,,Sainsbury,2025-03-06 17:54:00
03/06/2025,17:58,299304587.0,5673.205497370492,-113.92,,Sainsbury,2025-03-06 17:58:00
03/06/2025,17:58,504163037.0,5986.761324831107,-40.49,,Topshop,2025-03-06 17:58:00
03/06/2025,18:02,269063672.0,917.953211490363,-21.98,,Hobby Lobby,2025-03-06 18:02:00
03/06/2025,18:04,810938283.0,3327.999324606053,-79.51,,Sainsbury,2025-03-06 18:04:00
03/06/2025,18:04,502405114.0,-837.5236060837487,-36.7,,Deliveroo,2025-03-06 18:04:00
03/06/2025,18:08,692098867.0,7528.010349815589,-19.34,,JustEat,2025-03-06 18:08:00
03/06/2025,18:11,744100127.0,1973.4579990631269,-19.23,,Deliveroo,2025-03-06 18:11:00
03/06/2025,18:12,710042126.0,6985.2753871960485,-105.34,,Coop Local,2025-03-06 18:12:00
03/06/2025,18:16,628866686.0,5937.5372793674405,-114.37,,Coop Local,2025-03-06 18:16:00
03/06/2025,18:16,973035338.0,-1824.2917000000004,-52.55,,Coop Local,2025-03-06 18:16:00
03/06/2025,18:19,717503234.0,1309.0101999999986,-16.4,,JustEat,2025-03-06 18:19:00
03/06/2025,18:20,478421917.0,1911.5299636990824,-1.87,,Amazon,2025-03-06 18:20:00
03/06/2025,18:22,351394673.0,7074.670778569676,-13.41,,Coop Local,2025-03-06 18:22:00
03/06/2025,18:26,559995459.0,766.5264500000019,-1.5,,Craftastic,2025-03-06 18:26:00
03/06/2025,18:27,697667777.0,577.2055660271267,-26.93,,Coop Local,2025-03-06 18:27:00
03/06/2025,18:28,853290175.0,66.55444993906494,-16.95,,Deliveroo,2025-03-06 18:28:00
03/06/2025,18:31,670993859.0,-158.34572300024533,-11.97,,Sainsbury,2025-03-06 18:31:00
03/06/2025,18:31,164337916.0,5878.896125179693,-22.16,,River Island,2025-03-06 18:31:00
03/06/2025,18:31,984418404.0,1556.5457286890878,-157.53,,Coop Local,2025-03-06 18:31:00
03/06/2025,18:33,221784167.0,8891.482501928727,-13.19,,Next,2025-03-06 18:33:00
03/06/2025,18:34,687517818.0,1704.5579358737266,-27.38,,Coop Local,2025-03-06 18:34:00
03/06/2025,18:36,710042126.0,6980.166287114061,-5.11,,River Island,2025-03-06 18:36:00
03/06/2025,18:37,849210127.0,7214.0581412683905,-25.86,,JustEat,2025-03-06 18:37:00
03/06/2025,18:38,541437105.0,4747.866161017263,-29.39,,Deliveroo,2025-03-06 18:38:00
03/06/2025,18:40,654686503.0,10815.091110036034,-57.57,,Etsy,2025-03-06 18:40:00
03/06/2025,18:41,619971616.0,1436.449069505832,-32.36,,Hobby Lobby,2025-03-06 18:41:00
03/06/2025,18:41,764439033.0,6433.082928131271,-10.89,,Sainsbury,2025-03-06 18:41:00
03/06/2025,18:44,988743819.0,870.155600000001,-54.2,,Coop Local,2025-03-06 18:44:00
03/06/2025,18:48,402284713.0,2806.643012890253,-31.38,,JustEat,2025-03-06 18:48:00
03/06/2025,18:52,604789281.0,5557.216587447107,-71.92,,Hobby Lobby,2025-03-06 18:52:00
03/06/2025,18:54,378609772.0,-608.7008000000004,-18.93,,Deliveroo,2025-03-06 18:54:00
03/06/2025,18:55,298521417.0,4461.541285097265,-12.36,,Next,2025-03-06 18:55:00
03/06/2025,18:57,504631289.0,1364.0556499999989,-47.06,,Sainsbury,2025-03-06 18:57:00
03/06/2025,18:57,209827320.0,614.3138499999995,-8.56,,Coop Local,2025-03-06 18:57:00
03/06/2025,18:57,306758965.0,6380.408707989538,-17.45,,JustEat,2025-03-06 18:57:00
03/06/2025,19:05,753308274.0,1865.129030169944,-72.66,,Coop Local,2025-03-06 19:05:00
03/06/2025,19:06,237911172.0,374.4445499999999,-21.88,,JustEat,2025-03-06 19:06:00
03/06/2025,19:07,894408023.0,1067.021485904353,-77.98,,Coop Local,2025-03-06 19:07:00
03/06/2025,19:07,111863803.0,7108.614023033897,-28.31,,Boots,2025-03-06 19:07:00
03/06/2025,19:08,355776828.0,2691.18448897028,-21.39,,Coop Local,2025-03-06 19:08:00
03/06/2025,19:08,641846557.0,7438.345748108613,-81.0,,Coop Local,2025-03-06 19:08:00
03/06/2025,19:14,175707170.0,-244.57151339522568,-65.97,,Coop Local,2025-03-06 19:14:00
03/06/2025,19:15,460317962.0,-2141.7344500000013,-115.89,,Sainsbury,2025-03-06 19:15:00
03/06/2025,19:18,890726241.0,393.7044499999998,-42.87,,Sainsbury,2025-03-06 19:18:00
03/06/2025,19:24,775012325.0,2258.618085089418,-85.82,,Coop Local,2025-03-06 19:24:00
03/06/2025,19:25,570295880.0,5639.983300000005,-132.8,,Sainsbury,2025-03-06 19:25:00
03/06/2025,19:25,364982116.0,-1852.4979050799984,-65.02,,Sainsbury,2025-03-06 19:25:00
03/06/2025,19:28,760833079.0,4049.478326943098,-71.76,,Sainsbury,2025-03-06 19:28:00
03/06/2025,19:36,297664615.0,-219.2785000027372,-42.82,,Sainsbury,2025-03-06 19:36:00
03/06/2025,19:37,963900824.0,4524.548432572904,-0.47,,Etsy,2025-03-06 19:37:00
03/06/2025,19:38,434441889.0,8200.633910884519,-24.92,,Sainsbury,2025-03-06 19:38:00
03/06/2025,19:38,586149797.0,5736.689778365894,-19.44,,JustEat,2025-03-06 19:38:00
03/06/2025,19:38,193590245.0,9676.818619065543,-25.55,,TK Maxx,2025-03-06 19:38:00
03/06/2025,19:40,541437105.0,4722.99728511699,-24.87,,River Island,2025-03-06 19:40:00
03/06/2025,19:46,893840914.0,-3764.413599999997,-50.93,,Coop Local,2025-03-06 19:46:00
03/06/2025,19:48,619561188.0,1750.4704829440282,-126.22,,Coop Local,2025-03-06 19:48:00
03/06/2025,19:50,343094499.0,4414.897860171258,-46.7,,Coop Local,2025-03-06 19:50:00
03/06/2025,19:51,351394673.0,7049.344778569676,-25.33,,Coop Local,2025-03-06 19:51:00
03/06/2025,19:52,956862005.0,6732.793807141307,-35.78,,Coop Local,2025-03-06 19:52:00
03/06/2025,20:02,891740453.0,855.1697829888216,-126.76,,Coop Local,2025-03-06 20:02:00
03/06/2025,20:03,791770627.0,-223.3709027370593,-15.45,,Deliveroo,2025-03-06 20:03:00
03/06/2025,20:07,318997359.0,-138.7455500000001,-92.73,,Coop Local,2025-03-06 20:07:00
03/06/2025,20:09,504631289.0,1336.1656499999988,-27.89,,JustEat,2025-03-06 20:09:00
03/06/2025,20:09,586149797.0,5655.712905070554,-80.98,,Amazon,2025-03-06 20:09:00
03/06/2025,20:13,760187031.0,7371.927428100924,-5.82,,Matalan,2025-03-06 20:13:00
03/06/2025,20:16,255088745.0,3058.795433736063,-116.75,,Sainsbury,2025-03-06 20:16:00
03/06/2025,20:17,157118728.0,1126.077351679174,-278.64,,Coop Local,2025-03-06 20:17:00
03/06/2025,20:17,723201955.0,-1685.6874000000005,-16.88,,Coop Local,2025-03-06 20:17:00
03/06/2025,20:18,101348775.0,5373.5346518713295,-36.78,,TK Maxx,2025-03-06 20:18:00
03/06/2025,20:19,949690868.0,1620.677500000001,-77.88,,Coop Local,2025-03-06 20:19:00
03/06/2025,20:23,703535881.0,4456.069200000005,-166.4,,Coop Local,2025-03-06 20:23:00
03/06/2025,20:23,762666047.0,-1773.1887500000005,-97.56,,Coop Local,2025-03-06 20:23:00
03/06/2025,20:25,234642965.0,6604.471565332531,-84.35,,Coop Local,2025-03-06 20:25:00
03/06/2025,20:27,372577592.0,2078.109635444468,-61.94,,Coop Local,2025-03-06 20:27:00
03/06/2025,20:29,619561188.0,1728.040482944028,-22.43,,Deliveroo,2025-03-06 20:29:00
03/06/2025,20:30,449954592.0,6112.561556402253,-104.2,,Coop Local,2025-03-06 20:30:00
03/06/2025,20:31,801576534.0,1885.6953399854365,-104.38,,Coop Local,2025-03-06 20:31:00
03/06/2025,20:32,329831262.0,8927.684830458737,-18.89,,Coop Local,2025-03-06 20:32:00
03/06/2025,20:38,335135509.0,-1558.804000000001,-35.66,,Sainsbury,2025-03-06 20:38:00
03/06/2025,20:39,752656158.0,911.4435851953198,-29.88,,Deliveroo,2025-03-06 20:39:00
03/06/2025,20:40,855948313.0,3321.4122328911817,-90.85,,Coop Local,2025-03-06 20:40:00
03/06/2025,20:42,740666748.0,7527.460935464225,-96.26,,Coop Local,2025-03-06 20:42:00
03/06/2025,20:44,593503328.0,-114.52699999999996,-81.65,,Coop Local,2025-03-06 20:44:00
03/06/2025,20:47,317486532.0,-270.5116208844775,-48.42,,Sainsbury,2025-03-06 20:47:00
03/06/2025,20:50,880485445.0,6627.204409146149,-128.54,,Coop Local,2025-03-06 20:50:00
03/06/2025,20:54,529096245.0,4084.280962103744,-47.02,,Coop Local,2025-03-06 20:54:00
03/06/2025,20:55,258036481.0,4169.984612507376,-7.34,,Amazon,2025-03-06 20:55:00
03/06/2025,20:57,445223792.0,-2025.8290000000009,-90.15,,Sainsbury,2025-03-06 20:57:00
03/06/2025,21:14,541515079.0,4274.761858442765,-37.38,,JustEat,2025-03-06 21:14:00
03/06/2025,21:44,715705403.0,2761.7588073247694,-2.44,,TK Maxx,2025-03-06 21:44:00
03/06/2025,23:16,250955126.0,5473.369512708032,-24.9,,TK Maxx,2025-03-06 23:16:00
04/06/2025,02:23,902562472.0,-1671.7113443841963,-25.69,,Deliveroo,2025-04-06 02:23:00
04/06/2025,02:27,651515518.0,1231.526950000007,-30.78,,JustEat,2025-04-06 02:27:00
